﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6qH3WiAlu7CNUuvaPWQfT0","I Live for the Night - Deluxe Version","Literary Artists","Chelsea Hotel - This Is the Rhythm of the Night","1","8","207400","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7x8dCjCr0x6x2lXKujYD34","The Pretender","Foo Fighters","Echoes, Silence, Patience & Grace","1","1","269373","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7y7Zm5oUrWT9JWnxc7wh7e","Space Unicorn","Parry Gripp","Space Unicorn - Single","1","1","102000","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0bfplNkWorRjwpJH7Qd66S","It Girl (feat. Megan Nicole)","Jason Chen, Megan Nicole","The Covers, Vol. 4","1","3","187401","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3WdtMOMjfTa2wzaYWlrxJO","I'm from Another Dimension (From "Star vs the Forces of Evil")","Club Unicorn","I'm from Another Dimension (From "Star vs the Forces of Evil")","1","1","41687","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1MCpLhYiT4dzn0sUCjWX4b","Malhari (From "Bajirao Mastani")","Vishal Dadlani","Ranveer Singh - Blockbuster Hits","1","1","244047","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7EvAlx0lOLbZgCKH50wnUU","Malhari (From "Bajirao Mastani")","Vishal Dadlani","Bajirao Mastani (Original Motion Picture Soundtrack)","1","3","244047","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2cZrrQMjB63c0iIugYH9zS","Rain Over Me","Pitbull, Marc Anthony","Planet Pit (Deluxe Version)","1","3","231573","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2c3wbvfD2OOVfbYn8I47pN","Tastamam","Can Bonomo","Bulunmam Gerek","1","2","196629","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:44jW55pshlQ79RWUF4yTLM","The Raid","Big Bad Bosses","Power Overwhelming","1","9","204807","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:61X1LdPRNnw4w9RdL0En2f","Karartma Günleri","Funda Arar","Son Dans","1","1","271720","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3DJB7pI7r7Iudg2HHAZpVs","Kill the Filthy Pirate, I'll Wait","Geoff Zanelli","Pirates of the Caribbean: Dead Men Tell No Tales (Original Motion Picture Soundtrack)","1","7","289506","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4EkDwvmoMjNTlb9f0leug3","Yandım","Mazhar Alanson","Sevgiliye Aşk Şarkıları","1","7","188466","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:74FofjfcImzGARloYuIOti","Heaven Upside Down","Marilyn Manson","Heaven Upside Down","1","9","289306","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:65TXGnfQ1dwuhkksqu7yo0","Dönence","Barış Manço","Mançoloji 2","1","1","370782","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4FYYh4qbUQ1DyISi0grkAM","Angel","Big Bad Bosses","Power Overwhelming","1","5","220250","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3pMVdkRKbHDV4zmvqWNlND","Northern Lights","Blazars","Northern Lights","1","1","195257","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0QxCLD4xJlE8vv0Cvrb8TO","'74-'75","The Connells","Ring","1","3","278973","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4PatWwQ0B54PO4chQavGdn","Love Resurrection","Alison Moyet","80s 100 Hits","1","30","230013","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4czhUiGoUVxal981MMVePm","Sexy , Naughty , Bitchy","Tata Young","I Believe","1","2","208760","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:30XU4suKzCeoCK9YFzdufg","Born This Way","Lady Gaga","Born This Way (International Special Edition Version)","1","2","260253","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:63OFKbMaZSDZ4wtesuuq6f","Born To Be Wild","Steppenwolf","Steppenwolf","1","5","210373","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4Zdp8jmzvJBTHNhUg3OW7b","I'm the Boss","Big Bad Bosses","Power Overwhelming","1","2","262998","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3pfpfpRF4Fh5KRnJGBRHon","Her şey Sensin","Yalın","Her şey Sensin","1","3","276626","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6ICZQc8fr18dK37RN6R2YL","Sarı Laleler","MFÖ","Agu","1","5","200320","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:01dS4ZvJUbDwwe0YuP52Tr","İncelikler","Sertab Erener","Sertab Gibi","1","3","328360","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0yki8SRGIYPbhaCxAu0gHT","Meczup","Can Bonomo","Meczup","1","10","229721","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:55VYspxNphuFjFmyNcYdSp","Irgalamaz Beni","Gülşen","Beni Durdursan Mı ?","1","6","221518","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1i9NJi7z4GUqSJ2qh36bIJ","Mehter Marşı","Mehter","Cenk Türküleri","1","11","125426","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:45W8En2qul3ljQKzIbsyT4","Cry Thunder","DragonForce","The Power Within","1","3","317613","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0B6uxTg34PpMBFhA4fKsAU","Fury Of The Storm","DragonForce","Sonic Firestorm (2010 Edition)","1","2","406720","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5qVjO1Wvnr9Y5D8yLPlkgx","Mehter Vuruyor","Mehter","Mehter Marşları, Vol.1","1","7","195500","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4JR764ck9mxSE12Oixov2o","Genç Osman","Mehter","Cenk Türküleri","1","4","169773","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2MLxpHtqNLlUmXTkVXai6w","Manifesto","Sezen Aksu","Biraz Pop Biraz Sezen","1","6","194258","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3fekAacpi1KaE1yOfenn8E","Ceddin Deden","Mehter","Mehter Marşları, Vol.1","1","3","133268","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5bcTCxgc7xVfSaMV3RuVke","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris, Pharrell Williams, Katy Perry, Big Sean","Funk Wav Bounces Vol.1","1","8","223413","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:56BNLFLPUL9NtIoxuC6dCQ","Master Exploder","Tenacious D","The Pick Of Destiny","1","7","144520","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2YwXgxF0nZOgJuoj2TPcCw","Bomber","Girlschool","The Collection (Reissue)","1","13","214413","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5ghMfHMHakVS0omjj2cBSA","Murmaider","Metalocalypse: Dethklok","The Dethalbum","1","1","204360","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:045FwWlfQeVoaCNDvShp7m","Çok Çok","Edis","Çok Çok","1","1","201428","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5k0BI2qWqutKAV6iV0ggkF","The Gravel Road","James Newton Howard","The Village Original Soundtrack","1","8","271480","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:77yoaPab7vMiAm8I9JOpbG","La Valse d’Amélie (From "Le Fabuleux Destin d’Amélie Poulain")","Angèle Dubeau, La Pietà","Silence On Joue - Take 2","1","11","171453","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6razoy2i39meJZ6nMD42QV","Noah’s Visit - The Gravel Road - The Vote (From "The Village")","Angèle Dubeau, La Pietà","Silence On Joue - Take 2","1","7","392053","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5WSopBVw4CSxfCDVaSC5Vq","Hapishanelere Güneş Doğmuyor","Orhan Hakalmaz","Ağlatan Türküler (Uzun Havalar)","1","3","283200","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2tAeN2TKlQLOoSPXtARzBV","Eruption - 2015 Remaster","Van Halen","Van Halen (Remastered)","1","2","102080","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:37UqicRKCnIZ7XGdImMa4l","The Land of Make Believe","Bucks Fizz","80s 100 Hits","1","52","218786","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:18QjKL4G6bMdby0QrsTUei","Tatlıyla Balla","Yalın","Bayıla Bayıla","1","2","205646","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4caQwNgeITFMyTMuUM9bzl","İzmir Marşı","Flört","İzmir Marşı","1","1","159413","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3RvAr0vSdMvfq8Y9b75Aw1","Fazla Aşkı Olan Var Mı?","maNga","Işıkları Söndürseler Bile","1","2","218813","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3HE8mi63sdLKKcKPT8KKCl","Spiritual but Not Religious","Oliver Koletzki","The Arc of Tension","1","5","246706","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1tGa7yGaxXNfGf8p0XhF5B","Call Me Sometime","Wonderboy, Noah Airé, Chain TraQ","Call Me Sometime (feat. Chain TraQ)","1","1","222815","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3TNnb2FEagv5NVP51Frn9E","Wonderboy - Live","Tenacious D","Tenacious D Live","1","9","240080","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4vRU1GJTJshdWuAoSqtTxU","Roadie - Live","Tenacious D","Tenacious D Live","1","8","206520","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0P4JuEXYJmu2Q7BTtQW5nR","Fear Of The Dark - 1998 Remastered Version","Iron Maiden","Fear Of The Dark (1998 Remastered Edition)","1","12","436826","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5xFuYnKruaC6AVbg9GDHuv","Here Comes The Rain Again","Hypnogaja","Below Sunset","1","7","281533","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5iaay02hwJLw9D6QksFt3S","Queen of the Masquerade","Crimson Glory","Crimson Glory","1","2","332053","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0erJaxVPB9vEky42193GSL","Yaz Gazeteci","Derdiyoklar","Istanbul 70: Psych, Disco, Folk Edits by Baris K - Vol. I","1","2","304466","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0ZdSZBV8sg0C2sZSPJJSgU","Fesuphanallah - Enstrümantal","Şençalar Kardeşler","Modern Sazlardan Oyun Havaları","1","5","216093","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0Ssq7X1zG3iUqTDEKPaT1J","My Favourite Game","The Cardigans","Gran Turismo","1","8","217133","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4ZW46Kgf0SK3pOzBQDY5cM","Olay","Ayse Hatun Onal","Selam Dengesiz","1","3","209639","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Shape of You","Ed Sheeran","÷ (Deluxe)","1","4","233712","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1BSsv8bVGdxyvW0NPiZy1A","Sen Olsan Bari","Aleyna Tilki","Sen Olsan Bari","1","1","180580","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7JG7tn9tgEy2NwuPVAIkzE","Firtinam","Hayko Cepkin","Sakin Olmam Lazim","1","9","301720","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3hxMQKMSDbLaCHxnJsWNyF","Yine","Kurban","İnsanlar","1","3","261642","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:20uxrdhmTo3mWhCZlo21d2","I Don't Speak Human","OMNIA","Musick and Poëtree","1","4","276786","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1MgC0bOiSkRz9jZvU2QeIh","Renkli Rüyalar Oteli","Teoman","Yavaş Yavaş","1","9","274226","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6Sa2IXbpv1TTpYdBY0dJXH","Love Me Back","Can Bonomo","Love Me Back","1","1","181745","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5HIDIRwU38XVBozdoQwCml","Can You Feel It","The Jacksons","80s 100 Hits","1","25","227946","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6mWCTk8obPLq3rRkzpII4q","Mey","Model","Mey","1","1","287118","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:65lF4BSw3bdNHf93OqfjQX","Ben Seni Arayamam","Yüksek Sadakat","Katil & Maktül","1","2","275053","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1uwoFw5pikBHlTWMRedaLx","","","","1","2","181299","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1dgeVWRL86IjZPiuJxhKbd","Mi Mi Mi","Serette","Mi Mi Mi","1","1","183954","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:48UPSzbZjgc449aqz8bxox","Californication","Red Hot Chili Peppers","Californication (Deluxe Version)","1","6","329733","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7ILOQRDfrR7WlaaawcIXko","Weeping Willow","The Hush Sound","So Sudden","1","2","137000","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6XPYPchsGj40NxVLe3m7AM","While My Guitar Gently Weeps","Regina Spektor","Kubo and the Two Strings (Original Motion Picture Soundtrack)","1","16","323786","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2Q6bndA2CeuoWUnErmWmmA","Black Betty - Edit","Spiderbait","Tonight Alright","1","3","205973","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2ZOTtG7v1OrSNs6EINIGb4","Black Betty","Ram Jam","The Very Best Of Ram Jam","1","1","237893","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6LVNEtih9B8i8kpnb8gDUq","Deathfire Grasp","Pentakill","Smite and Ignite","1","2","240026","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0wFMaHtHKDGyeTXsnzanOy","Lightbringer","Pentakill","Smite and Ignite","1","1","296160","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5xTmHLX4tB56rNxGFw03wW","Selvi Boylum Al Yazmalim","Cahit Berkay, Grup Zan","Toprak","1","12","578986","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0KGIbrNYktDXYyHopcDI2L","Make Me Wanna Die","The Pretty Reckless","Light Me Up","1","3","235653","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1loig6bjUhdF3QnFAfLYux","Lucifer","SHINee","SHINee THE 3rd CONCERT ALBUM <SHINee WORLD Ⅲ in SEOUL>","1","7","239533","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5gK6vM9QeVerf07PHsnGCd","Turn Up The Love","Far East Movement, Cover Drive","Dirty Bass (Deluxe)","1","4","195960","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:44XXnLW9z7YZXSHIUVj4cO","Monster","Meg Myers","Daughter In The Choir","1","6","228087","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1Pa4L24EJtTPkpftbmzeUb","Ayy / Ben Hala Rüyada","Oğuzhan Koç","Ben Hala Rüyada","1","1","198537","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2rgtCOVK2tpfao2VjURn84","Lovers on the Sun (feat. Sam Martin)","David Guetta, Sam Martin","Listen","1","4","203520","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3Sy3MuMeVhCd2QwDwy0W6Q","Ele Güne Karşı","MFÖ","Ele Güne Karşı Yapayalnız","1","1","189367","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2zC5HggFPtvtGm7DgKs2vQ","Sözlerimi Geri Alamam","Bulutsuzluk Özlemi","Yaşamaya Mecbursun","1","16","344320","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1WE5dl7B4uHVSC24wR75NB","Arabada Rock'n Roll","Mazhar Alanson","Her Şey Çok Güzel Olacak","1","15","86400","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:70AhDADPvD8cRhjfgBUjhZ","Just The Two Of Us","Grover Washington, Jr., Bill Withers","Love's Greatest Hits","1","6","237666","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:21YtsiVMUWaD3a19SVm1q9","Aşk Ne Demek","Yalın","Boxset (6 Albüm)","2","5","240466","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6RB5dN1cZjRaPdaJKn8H8M","Something Really Bad","Dizzee Rascal, will.i.am","The Fifth (Deluxe)","1","7","220746","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:669bGSgawVBxV061cjjAIk","Os Utyuujin","RUKI","Ruki #3 -Haneda International Anime Music Festival Presents-","1","2","201549","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:13Jnxpcoi5ARYW4CzNISOH","Tenshiga Miru Yume","Suara","kizuna","1","12","280533","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4lvxofi0SOziS2NaQAfHLS","Light My Fire","KOTOKO","Light My Fire","1","1","229026","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0qSQB8OU5eD6yQjxYNPD3h","レインボー (Rainbow)","Yui Suzuki","えくぼのおまもり (Ekubo no Omamori)","1","2","255000","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7w87IxuO7BDcJ3YUqCyMTT","Pumped Up Kicks","Foster The People","Torches","1","2","239600","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5cY8y2XgOfkAh4kSWLFKkz","I Write Sins Not Tragedies","Panic! At The Disco","A Fever You Can't Sweat Out","1","10","185586","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1ns3STBPKdYQmtoD8Vt9JE","40 Years of Gaming","Dan Bull","Generation Gaming VI","1","9","206856","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3TGzYWUYVNnMb6SVe2DXfN","Dovahkiin","Dan Bull","Generation Gaming","1","6","85529","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7kkuYH8IWC6Jx7957gWu4L","İhtarname","Cem Karaca","En İyileriyle Cem Karaca","1","7","228649","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:73jUiSSBWsnr6jGQFdqfYi","Durma Yağmur Durma","Gripin","M.S. 05.03.2010","1","3","301400","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:15HMUbjWxj64ohpwSsh0lp","İtirazım Var","Hayko Cepkin","Beni Büyüten Şarkılar, Vol.1","1","4","246325","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7D2XaoBcDBkLQM0ukyaJ63","İtirazım Var","Müslüm Gürses","Sandık","1","2","313840","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6q9BpxMun4iKWzpTTIlWse","Terran One","Glenn Stafford, Derek Duke, Jason Hayes","StarCraft Original Soundtrack","1","3","296106","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:70fZ5GdSCp0JhSvZEaF6AX","Battlefield of Eternity","Glenn Stafford","Heroes of the Storm (Original Game Soundtrack)","1","15","184480","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6GYltoSwl2HJCjzNsJ6DPz","Warhead Junction","Glenn Stafford","Heroes of the Storm (Original Game Soundtrack)","1","14","818840","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1cwfiDwy1OkxBMSBF4aKZu","Towers of Doom","Glenn Stafford, Jason Hayes","Heroes of the Storm (Original Game Soundtrack)","1","13","594160","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6ADa5ZRSPjAniApVSdQXdX","Haunted Mines","Glenn Stafford, Jason Hayes","Heroes of the Storm (Original Game Soundtrack)","1","4","175573","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3a9urnht8HvfFzPwd0ipx6","Holy Diver","Killswitch Engage","As Daylight Dies (Special Edition)","1","15","250253","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6MqU4Ie5UUK5Ivoag5D9AQ","Heroes of the Storm","Dan Bull","Generation Gaming IX","1","5","174330","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6ZEAXknmx2mrO3KgcDNpFI","Wake Me Up Before You Go-Go","Wham!","80s 100 Hits","1","1","223066","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0xs0ewnEb6c2DlY7LjOD7t","Girls Just Wanna Have Fun","Cyndi Lauper","80s 100 Hits","1","2","224546","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7c5lMuvtz2gddhDyG5MjB6","The Final Countdown","Europe","80s 100 Hits","1","4","236760","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0jSRZBsn3RqAhBDzAefHAD","Eye of the Tiger","Survivor","80s 100 Hits","1","5","227413","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0sTHEo24E8LxasEkSnpUkx","Ghostbusters - From "Ghostbusters"","Ray Parker, Jr.","80s 100 Hits","1","6","238720","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3JgOPg3wx1ABbQv0Ax4Rdw","Party All the Time","Eddie Murphy","80s 100 Hits","1","7","237840","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1gb5sUe1CuRBuT8twq8uhw","Walk Like an Egyptian","The Bangles","80s 100 Hits","1","8","192813","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4dj89gAYeoNjTASkgW4dDZ","Sign Your Name","Terence Trent D'Arby","80s 100 Hits","1","9","276533","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:34AJbTeFxDD5nXBzczPIte","Love of the Common People","Paul Young","80s 100 Hits","1","10","214466","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6A7Y3xy2JbIsdW5rM4Yn8M","This Ole House","Shakin' Stevens","80s 100 Hits","1","11","185866","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:54D12rzTXrOVSGzeUo7Hq1","Heartbreaker","Dionne Warwick","80s 100 Hits","1","12","246013","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0EtkAchTEDhAAIXhpbeXzS","Who's Zoomin' Who? - Single Version","Aretha Franklin","80s 100 Hits","1","13","277000","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3HRQtRUYnnuZY7fE900XtJ","Don't Stop Believin'","Journey","80s 100 Hits","1","14","248200","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0hxzA1He6ueCrdxZ3AIpCe","Can't Fight This Feeling","REO Speedwagon","80s 100 Hits","1","15","286013","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0mgFy2EDy4WyGazhI7FVJM","Satellite","The Hooters","80s 100 Hits","1","16","257120","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:173PnvZh4grHTf31DPXDbJ","I Ran","A Flock Of Seagulls","80s 100 Hits","1","18","219933","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:71W6XAYjPyBAUHZQH1zzhH","Rain or Shine","Five Star","80s 100 Hits","1","19","238493","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1cBMPX3f3O1pTCaAdLNQL4","Theme from S'Express","S'Express","80s 100 Hits","1","20","351320","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1RH7jUt6bZAncOZlFiapxc","Nothing's Gonna Stop Us Now","Starship","80s 100 Hits","1","21","269466","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7q3MflmodGZlOgZ799EpAb","Total Eclipse of the Heart","Bonnie Tyler","80s 100 Hits","1","22","267266","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
